,Links,Words
250,https://medportal.ru/mednovosti/kak-vliyaet-na-psihiku-ezhednevnyy-negativ-o-covid-19/,covid-19
251,https://medportal.ru/mednovosti/u-novorozhdennyh-s-covid/,covid-19
252,https://medportal.ru/mednovosti/delta-variant-ne-vyzyvaet-bolee-tyazhelogo-techeniya-covid/,covid-19
253,https://medportal.ru/mednovosti/deti-imeyut-takoy-zhe-risk-zarazheniya-covid-19-kak-i-vzroslye/,covid-19
254,https://medportal.ru/mednovosti/bolee-poloviny-beremennyh-s-simptomaticheskim-covid/,covid-19
255,https://medportal.ru/mednovosti/telemeditsina-plyusy-i-minusy/,covid-19
256,https://medportal.ru/mednovosti/kazhdyy-sedmoy-podrostok-v-mire-stradaet-ot-psihicheskogo-ras/,covid-19
257,https://medportal.ru/mednovosti/uchenye-raskryli-fenomen-obmorozhennyh-paltsev-u-patsientov-s/,covid-19
258,https://medportal.ru/mednovosti/pulsoksimetr-spasaet-zhizni-patsientov-kotorye-lechatsya-ot-co/,covid-19
259,https://medportal.ru/mednovosti/antidepressanty-pokazali-neozhidannyy-effekt-v-lechenii-postk/,covid-19
260,https://medportal.ru/mednovosti/polovine-patsientov-s-covid/,covid-19
261,https://medportal.ru/mednovosti/nado-li-idti-k-nevrologu-esli-net-sil/,диабет
262,https://medportal.ru/mednovosti/antikoagulyanty-mogut-pochti-vdvoe-snizit-smertnost-patsiento/,covid-19
263,https://medportal.ru/mednovosti/stress-iz/,covid-19
264,https://medportal.ru/mednovosti/risk-smerti-ot-covid-2fe6a308-c5b2-4de6-9594-49445cd2a8de/,covid-19
265,https://medportal.ru/mednovosti/posle-covid-88627a78-a274-4deb-ab40-54e1fc74d49e/,covid-19
266,https://medportal.ru/mednovosti/snizhenie-vesa-na-10/,диабет
267,https://medportal.ru/mednovosti/naden-shapku-ne-to-meningit-shvatish-i-drugie-mify-o-golo/,орви
268,https://medportal.ru/mednovosti/astma-ne-oslozhnyaet-techenie-covid-19-u-detey/,covid-19
269,https://medportal.ru/mednovosti/mozhet-li-antiseptik-s-yodom-zaschitit-ot-covid-19/,covid-19
270,https://medportal.ru/mednovosti/covid-052bbe33-56c6-48e6-a6e8-b184be193a25/,covid-19
271,https://medportal.ru/mednovosti/pravda-li-chto-kovivak-perenositsya-legche-chem-sputnik-v/,covid-19
272,https://medportal.ru/mednovosti/deliriy-okazalsya-rasprostranennym-oslozhneniem-pri-tyazhelom-co/,covid-19
273,https://medportal.ru/mednovosti/bolee-poloviny-rossiyskih-vrachey-nastroeny-protiv-regionaln/,covid-19
274,https://medportal.ru/mednovosti/uchenye-vychislili-luchshiy-period-dlya-intensivnoy-reabilitatsii/,инсульт
275,https://medportal.ru/mednovosti/stalo-izvestno-u-kogo-bolshe-shansov-zabolet-tyazhelym-covid/,covid-19
276,https://medportal.ru/mednovosti/chislo-zhertv-covid/,covid-19
277,https://medportal.ru/mednovosti/dolgiy-kovid-u-detey-redko-dlitsya-bolshe-12-nedel/,covid-19
278,https://medportal.ru/mednovosti/oslozhneniya-pri-infektsii-covid-19-i-ih-profilaktika/,covid-19
279,https://medportal.ru/mednovosti/povyshaetsya-li-risk-raka-tolstoy-kishki-esli-on-byl-u-ne-samy/,рак
280,https://medportal.ru/mednovosti/chetvertaya-volna-covid/,covid-19
281,https://medportal.ru/mednovosti/otravlenie-gribami-groznye-simptomy-i-pervaya-pomosch/,рак
282,https://medportal.ru/mednovosti/vysokie-muzhchiny-i-lyubiteli-morzhevaniya-okazalis-v-gruppe-ri/,covid-19
283,https://medportal.ru/mednovosti/5-faktov-o-bolezni-dyushenna-kotorye-dolzhny-znat-roditeli-ma/,гепатит
284,https://medportal.ru/mednovosti/covid-19-ne-uhudshaet-funktsiyu-legkih-u-podrostkov-i-molodezhi/,covid-19
285,https://medportal.ru/mednovosti/svyazan-li-delta-variant-sars-cov/,covid-19
286,https://medportal.ru/mednovosti/immunostimulyatory-bad-ili-travki-kak-vosstanovitsya-posl/,covid-19
287,https://medportal.ru/mednovosti/ogromnoe-issledovanie-podtverdilo-effektivnost-masok-protiv/,covid-19
288,https://medportal.ru/mednovosti/esli-nado-ukolyus-chto-nuzhno-znat-o-vaktsinatsii-protiv-g/,covid-19
289,https://medportal.ru/mednovosti/vaktsinatsiya-ot-covid-19-vdvoe-snizhaet-risk-dolgogo-kovida/,covid-19
290,https://medportal.ru/mednovosti/u-kazhdogo-sedmogo-podrostka-sohranyayutsya-simptomy-covid/,covid-19
291,https://medportal.ru/mednovosti/posle-covid/,covid-19
292,https://medportal.ru/mednovosti/v-legkih-umershih-ot-covid/,covid-19
293,https://medportal.ru/mednovosti/dve-vaktsiny-iz-obychnogo-kalendarya-privivok-mogut-zaschitit-ot/,covid-19
294,https://medportal.ru/mednovosti/uchenye-sravnili-dolgiy-kovid-s-sindromom-hronicheskoy-ustalos/,covid-19
295,https://medportal.ru/mednovosti/pervyy-portativnyy-mrt/,инсульт
296,https://medportal.ru/mednovosti/deti-s-onkozabolevaniyami-imeyut-chetyrehkratnyy-risk-smerti-ot/,covid-19
297,https://medportal.ru/mednovosti/kak-vysok-risk-zarazheniya-covid/,covid-19
298,https://medportal.ru/mednovosti/zima-blizko-kak-podgotovit-organizm-k-sezonu-orvi/,орви
299,https://medportal.ru/mednovosti/dolgiy-kovid-simptomy-cherez-god-posle-gospitalizatsii/,covid-19
300,https://medportal.ru/mednovosti/kuryaschie-gipertoniki-podverzheny-ogromnomu-risku-infarkta-do-4/,диабет
301,https://medportal.ru/mednovosti/rossiyskie-revmatologi-zayavili-o-defitsite-zarubezhnyh-prepara/,covid-19
302,https://medportal.ru/mednovosti/u-11-lyudey-s-oslablennym-immunitetom-ne-vyrabatyvayutsya-anti/,covid-19
303,https://medportal.ru/mednovosti/perenesennyy-covid/,covid-19
304,https://medportal.ru/mednovosti/polozhenie-lezha-na-zhivote-snizhaet-risk-ivl-u-patsientov-s-tya/,covid-19
305,https://medportal.ru/mednovosti/u-patsientov-bez-antitel-posle-covid-19-okazalsya-slabyy-t/,covid-19
306,https://medportal.ru/mednovosti/risk-vozniknoveniya-novoy-pandemii-namnogo-vyshe-chem-mnogie-s/,covid-19
307,https://medportal.ru/mednovosti/tyazhest-covid/,covid-19
308,https://medportal.ru/mednovosti/organicheskie-produkty-poleznee-obychnyh/,рак
309,https://medportal.ru/mednovosti/mozhno-li-poluchit-vse-neobhodimye-vitaminy-tolko-iz-ezhednev/,covid-19
310,https://medportal.ru/mednovosti/bolee-poloviny-lyudey-vo-vsem-mire-stradayut-ot-bessonnitsy-vo/,covid-19
311,https://medportal.ru/mednovosti/uchenye-4-stran-briks-otsenyat-vliyanie-covid/,covid-19
312,https://medportal.ru/mednovosti/vaktsinu-sputnik-v-modifitsirovali-pod-delta-variant-sars/,covid-19
313,https://medportal.ru/mednovosti/deti-materey-s-diabetom-podverzheny-povyshennomu-risku-zabolev/,диабет
314,https://medportal.ru/mednovosti/posle-polnogo-vyzdorovleniya-ot-covid/,covid-19
315,https://medportal.ru/mednovosti/risk-covid/,covid-19
316,https://medportal.ru/mednovosti/regulyarnoe-provetrivanie-v-mashine-spaset-ot-zarazheniya-v-karsh/,covid-19
317,https://medportal.ru/mednovosti/v-velikobritanii-kazhdyy-pyatyy-razvelsya-ili-uvolilsya-vo-vremya/,covid-19
318,https://medportal.ru/mednovosti/tahikardiya-mozhet-byt-odnim-iz-klyuchevyh-markerom-postkovidno/,covid-19
319,https://medportal.ru/mednovosti/uchenye-nashli-prichinu-redkogo-no-smertelnogo-opasnogo-posle/,covid-19
320,https://medportal.ru/mednovosti/k-voprosu-ratsionalnoy-interferonoterapii-detey-s-infektsiey/,covid-19
321,https://medportal.ru/mednovosti/voz-ob-yavila-o-globalnyh-ispytaniyah-treh-preparatov-dlya-lech/,covid-19
322,https://medportal.ru/mednovosti/po-strane-umiraet-bolee-2-tysyach-chelovek-kazhdyy-den-ekspe/,covid-19
323,https://medportal.ru/mednovosti/covid-bc5059dc-fce1-4659-bf24-7b5eff8a774e/,covid-19
324,https://medportal.ru/mednovosti/populyarnoe-lekarstvo-dlya-snizheniya-vesa-svyazali-so-snizheniem/,диабет
325,https://medportal.ru/mednovosti/vaktsinatsiya-posle-covid/,covid-19
326,https://medportal.ru/mednovosti/antikoagulyanty-snizhayut-risk-popadaniya-na-ivl-u-patsientov-s-u/,covid-19
327,https://medportal.ru/mednovosti/s-molokom-materi-5-faktov-o-polze-grudnogo-vskarmlivaniya/,диабет
328,https://medportal.ru/mednovosti/lish-4-4-detey-ispytyvayut-simptomy-covid/,covid-19
329,https://medportal.ru/mednovosti/uchenye-otsenili-veroyatnost-zarazheniya-orvi-v-kabinete-vracha/,орви
330,https://medportal.ru/mednovosti/risk-zarazheniya-sars-cov/,covid-19
331,https://medportal.ru/mednovosti/slezy-patsientov-s-covid-19-mogut-byt-istochnikom-zarazheniya/,covid-19
332,https://medportal.ru/mednovosti/vydannyy-v-san/,covid-19
333,https://medportal.ru/mednovosti/uchenye-nashli-razlichiya-v-simptomah-covid/,covid-19
334,https://medportal.ru/mednovosti/obschitelnye-muzhchiny/,covid-19
335,https://medportal.ru/mednovosti/kak-vliyaet-na-zdorovie-detey-passivnoe-kurenie-marihuany-i/,орви
336,https://medportal.ru/mednovosti/risk-miokardita-u-malchikov-12-17-let-posle-covid/,covid-19
337,https://medportal.ru/mednovosti/v-rossii-sokratili-srok-sdachi-ptsr/,covid-19
338,https://medportal.ru/mednovosti/delta/,covid-19
339,https://medportal.ru/mednovosti/risk-smerti-ot-covid/,covid-19
340,https://medportal.ru/mednovosti/uchenye-proverili-pamyat-patsientov-spustya-8-mesyatsev-posle-leg/,covid-19
341,https://medportal.ru/mednovosti/smertnost-sredi-uyazvimyh-patsientov-ot-covid/,covid-19
342,https://medportal.ru/mednovosti/k-2050-godu-kolichestvo-lyudey-s-dementsiey-utroitsya/,диабет
343,https://medportal.ru/mednovosti/otkaz-ot-kureniya-prodlevaet-zhizn-patsientov-s-diagnozom-raka/,рак
344,https://medportal.ru/mednovosti/okolo-99-skonchavshihsya-s-fevralya-ot-covid/,covid-19
345,https://medportal.ru/mednovosti/fermentirovannaya-pischa-uluchshaet-mikrobiotu-kishechnika-i-oblegch/,диабет
346,https://medportal.ru/mednovosti/analizy-za-rubezhom-zachem-oni-nuzhny-i-kak-ih-sdat-ostavayas/,covid-19
347,https://medportal.ru/mednovosti/uchenye-predlozhili-bystryy-metod-diagnostiki-dolgogo-kovida/,covid-19
348,https://medportal.ru/mednovosti/ostorozhno-otpusk-chetyre-detskie-bolezni-kotorye-podzhidayut/,covid-19
349,https://medportal.ru/mednovosti/u-perezhivshih-ivl-patsientov-s-covid/,covid-19
350,https://medportal.ru/mednovosti/covid-b4930bd2-7b86-4804-b5c3-e66f83414d2a/,covid-19
351,https://medportal.ru/mednovosti/minzdrav-raz-yasnil-poryadok-vaktsinatsii-beremennyh-i-onkopatsie/,covid-19
352,https://medportal.ru/mednovosti/hirosima-i-nagasaki-dolgosrochnye-posledstviya-vzryvov-dlya-zd/,рак
353,https://medportal.ru/mednovosti/rak-okazalsya-klyuchevym-faktorom-riska-smertnosti-ot-covid/,covid-19
354,https://medportal.ru/mednovosti/kolichestvo-simptomov-covid/,covid-19
355,https://medportal.ru/mednovosti/rossiyskiy-preparat-postavyat-v-slovakiyu-dlya-profilaktiki-cov/,covid-19
356,https://medportal.ru/mednovosti/lyudi-ne-stanovyatsya-bolee-aktivnymi-fizicheski-uchenye-byut-tr/,covid-19
357,https://medportal.ru/mednovosti/smi-realnoe-chislo-perebolevshih-covid/,covid-19
358,https://medportal.ru/mednovosti/bolee-1-5-milliona-detey-vo-vsem-mire-poteryali-roditeley-ba/,covid-19
359,https://medportal.ru/mednovosti/lesnye-pozhary-uvelichivayut-risk-zarazheniya-koronavirusom-v-bli/,covid-19
360,https://medportal.ru/mednovosti/kazhdaya-pyataya-rossiyanka-s-rakom-sheyki-matki-umiraet-v-techenie/,рак
361,https://medportal.ru/mednovosti/antitela-k-sars-cov-a2f4e246-a504-4d5d-884f-606755899ab2/,covid-19
362,https://medportal.ru/mednovosti/u-4-iz-100-gospitalizirovannyh-s-covid/,covid-19
363,https://medportal.ru/mednovosti/uchenye-sravnili-gotovnost-privitsya-protiv-covid/,covid-19
364,https://medportal.ru/mednovosti/vich/,спид
365,https://medportal.ru/mednovosti/lyudi-s-narusheniyami-obuchaemosti-imeyut-vosmikratnyy-risk-smer/,covid-19
366,https://medportal.ru/mednovosti/u-kazhdogo-vtorogo-gospitalizirovannogo-s-covid/,covid-19
367,https://medportal.ru/mednovosti/nado-li-zaschischat-ot-solntsa-volosy-i-guby/,рак
368,https://medportal.ru/mednovosti/kak-pandemiya-covid/,covid-19
369,https://medportal.ru/mednovosti/okolo-6-detey-stradaet-postkovidnym-sindromom-posle-zarazhen/,covid-19
370,https://medportal.ru/mednovosti/patsienty-s-anemiey-podverzheny-povyshennomu-risku-tyazhelogo-pos/,covid-19
371,https://medportal.ru/mednovosti/kakoe-kolichestvo-sluchaev-raka-svyazano-s-alkogolem-v-rossii-i/,рак
372,https://medportal.ru/mednovosti/postkovidnyy-sindrom-mogut-vyzyvat-lozhnye-antitela/,covid-19
373,https://medportal.ru/mednovosti/vaktsina-ot-grippa-mozhet-zaschitit-ot-tyazhelyh-oslozhneniy-covid/,covid-19
374,https://medportal.ru/mednovosti/top-5-simptomov-covid/,covid-19
375,https://medportal.ru/mednovosti/pochemu-indiyskiy-variant-delta-takoy-zaraznyy-uchenye-nashli/,covid-19
376,https://medportal.ru/mednovosti/potrebnost-v-gospitalizatsii-posle-tyazhelogo-covid/,covid-19
377,https://medportal.ru/mednovosti/uchenye-obnaruzhili-novye-geny-svyazannye-s-tyazhestyu-techeniya-c/,covid-19
378,https://medportal.ru/mednovosti/zabolevaemost-covid-2019f0f5-1fce-44f3-9112-a577cd38bb90/,covid-19
379,https://medportal.ru/mednovosti/horoshaya-fizicheskaya-mozhet-zaschitit-podrostkov-ot-tyazhelogo-cov/,covid-19
380,https://medportal.ru/mednovosti/avtoritetnyy-nauchnyy-zhurnal-nature-priznal-vysokuyu-effektivn/,covid-19
381,https://medportal.ru/mednovosti/transplantatsiya-kala-mozhet-okazatsya-perspektivnym-metodom-le/,covid-19
382,https://medportal.ru/mednovosti/v-rossii-zaregistrirovana-maksimalnaya-smertnost-ot-covid/,covid-19
383,https://medportal.ru/mednovosti/rak-tolstoy-i-pryamoy-kishki-u-molodyh-zhenschin-svyazali-s-upotre/,рак
384,https://medportal.ru/mednovosti/povalnye-priemy-u-nevrologa-eto-ne-to-chto-nuzhno-vrach/,covid-19
385,https://medportal.ru/mednovosti/v-ssha-vyyavili-dvukratnyy-rost-zabolevaemosti-diabetom-sredi/,диабет
386,https://medportal.ru/mednovosti/v-niderlandah-okolo-20-koshek-i-sobak-zarazilis-covid/,covid-19
387,https://medportal.ru/mednovosti/muzhskoy-pol-i-ozhireniya-ne-vliyayut-na-risk-smerti-v-palate-int/,covid-19
388,https://medportal.ru/mednovosti/revaktsinatsiya-zachem-ona-nuzhna-i-komu/,covid-19
389,https://medportal.ru/mednovosti/uchenye-otsenili-stoykost-immuniteta-posle-legkogo-techeniya-co/,covid-19
390,https://medportal.ru/mednovosti/koronavirusy-na-poverhnostyah-v-bolnitsah-predstavlyayut-krayne/,covid-19
391,https://medportal.ru/mednovosti/biolog-panchin-ob-yasnil-zabolevaemost-covid/,covid-19
392,https://medportal.ru/mednovosti/covid-6c823f6a-ac92-4207-bfe3-bdf1fcd5eeb3/,covid-19
393,https://medportal.ru/mednovosti/etot-faktor-uvelichivaet-risk-raka-kozhi-bolshe-chem-ultrafio/,рак
394,https://medportal.ru/mednovosti/vrachi-vylechili-patsienta-kotorye-bolel-covid/,covid-19
395,https://medportal.ru/mednovosti/u-bolshinstva-patsientov-s-covid/,covid-19
396,https://medportal.ru/mednovosti/v-rossii-ob-yavili-o-vozmozhnosti-privivat-beremennyh-ot-covi/,covid-19
397,https://medportal.ru/mednovosti/kak-usadit-muzykantov-chtoby-te-ne-zarazhali-drug-druga-covi/,covid-19
398,https://medportal.ru/mednovosti/remdesivir-snova-ne-podtverdil-effektivnosti-dlya-tyazhelyh-pats/,covid-19
399,https://medportal.ru/mednovosti/polovina-patsientov-do-30-let-ispytyvaet-dolgosrochnye-posleds/,covid-19
400,https://medportal.ru/mednovosti/uchenye-nashli-dokazatelstva-vliyaniya-sars-cov/,covid-19
401,https://medportal.ru/mednovosti/kovid-pobedit-vse-chto-my-znaem-ob-indiyskom-variante-delt/,covid-19
402,https://medportal.ru/mednovosti/samoe-peklo-kak-perezhit-anomalnuyu-zharu-v-gorode/,covid-19
403,https://medportal.ru/mednovosti/detskie-dni-rozhdeniya-pochti-na-tret-uvelichili-zabolevaemost/,covid-19
404,https://medportal.ru/mednovosti/voz-ne-rekomendovala-privivat-detey-ot-covid-19/,covid-19
405,https://medportal.ru/mednovosti/ozhirenie-materi-do-zachatiya-vdvoe-povyshaet-risk-razvitiya-zhiro/,диабет
406,https://medportal.ru/mednovosti/antikovidnaya-plazma-pochti-vdvoe-povyshaet-vyzhivaemost-patsi/,covid-19
407,https://medportal.ru/mednovosti/koklyush-u-detey-byvaet-bessimptomnym-gorazdo-chasche-chem-schital/,covid-19
408,https://medportal.ru/mednovosti/vaktsinatsiya-protiv-covid-c3e1a09a-4503-4726-a468-8d6e2bdef415/,covid-19
409,https://medportal.ru/mednovosti/uchenye-nazvali-samye-uyazvimye-gruppy-patsientov-dlya-povtornog/,covid-19
410,https://medportal.ru/mednovosti/protivovirusnoe-sredstvo-snizilo-risk-smerti-patsientov-s-tyazh/,covid-19
411,https://medportal.ru/mednovosti/v-moskve-i-podmoskovie-ob-yavili-obyazatelnuyu-vaktsinatsiyu-ot-c/,covid-19
412,https://medportal.ru/mednovosti/postkovidnyy-sindrom-razvivaetsya-u-kazhdogo-pyatogo-posle-bess/,covid-19
413,https://medportal.ru/mednovosti/bolshinstvo-detey-perenosit-covid/,covid-19
414,https://medportal.ru/mednovosti/krovnaya-chest-kak-stat-donorom-krovi-i-plazmy-v-rossii/,covid-19
415,https://medportal.ru/mednovosti/vaktsinatsiya-snizhaet-risk-infitsirovaniya-koronavirusom-neprivit/,covid-19
416,https://medportal.ru/mednovosti/aspirin-okazalsya-neeffektiven-v-snizhenii-smertnosti-patsiento/,covid-19
417,https://medportal.ru/mednovosti/uchenye-nazvali-samye-uyazvimye-gruppy-patsientov-s-onkozabolev/,рак
418,https://medportal.ru/mednovosti/podrostkam-s-covid/,covid-19
419,https://medportal.ru/mednovosti/u-vich/,covid-19
420,https://medportal.ru/mednovosti/ozhirenie-svyazali-s-povyshennym-riskom-dolgosrochnyh-posledstvi/,covid-19
421,https://medportal.ru/mednovosti/hronicheskuyu-ustalost-nazvali-samym-rasprostranennym-posleds/,covid-19
422,https://medportal.ru/mednovosti/zdorovoe-pitanie-do-i-vo-vremya-beremennosti-snizhaet-risk-osl/,диабет
423,https://medportal.ru/mednovosti/kak-tabachnaya-industriya-pytalas-zarabotat-na-pandemii/,covid-19
424,https://medportal.ru/mednovosti/antibiotiki-ne-nuzhny-bolshinstvu-patsientov-s-covid/,covid-19
425,https://medportal.ru/mednovosti/zdorovyu-vredit-chem-riskuyut-kurilschiki-vo-vremya-pandemii-c/,covid-19
426,https://medportal.ru/mednovosti/minzdrav-otmenil-klinicheskoe-ispytanie-kombinatsii-vaktsin-ast/,covid-19
427,https://medportal.ru/mednovosti/polikistoz-yaichnikov-uvelichivaet-veroyatnost-zabolet-covid/,диабет
428,https://medportal.ru/mednovosti/uchenye-obnaruzhili-skrytye-povrezhdeniya-legkih-u-patsientov-s-d/,covid-19
429,https://medportal.ru/mednovosti/povyshennaya-chuvstvitelnost-k-gorkomu-vkusu-mozhet-zaschischat/,covid-19
430,https://medportal.ru/mednovosti/deti-do-12-let-osobenno-podverzheny-zarazheniyu-novymi-mutatsiyam/,covid-19
431,https://medportal.ru/mednovosti/u-muzhchin-s-nizkim-urovnem-testosterona-covid/,covid-19
432,https://medportal.ru/mednovosti/zabolevaemost-covid/,covid-19
433,https://medportal.ru/mednovosti/pochti-20-povodov-proverit-svoe-davlenie-pryamo-seychas/,диабет
434,https://medportal.ru/mednovosti/vaktsinatsiya-protiv-covid/,covid-19
435,https://medportal.ru/mednovosti/posle-koronavirusa-u-14-patsientov-razvivaetsya-minimum-odno/,covid-19
436,https://medportal.ru/mednovosti/vospalitelnyy-multisistemnyy-sindrom-posle-covid/,covid-19
437,https://medportal.ru/mednovosti/dva-priznaka-togo-chto-covid/,covid-19
438,https://medportal.ru/mednovosti/smi-troe-sotrudnikov-laboratorii-v-uhane-tyazhelo-zaboleli-v/,covid-19
439,https://medportal.ru/mednovosti/v-velikobritanii-nachalis-pervye-ispytaniya-busternoy-vaktsiny/,covid-19
440,https://medportal.ru/mednovosti/odnovremennoe-zarazhenie-sars-cov/,covid-19
441,https://medportal.ru/mednovosti/moskovskiy-onkologicheskiy-forum-2021-stolichnaya-onkologiya-na/,covid-19
442,https://medportal.ru/mednovosti/voz-soobschila-o-snizhenii-zabolevaemosti-covid-19-za-nedelyu/,covid-19
443,https://medportal.ru/mednovosti/covid-0ca812af-4bd1-46d4-80a9-4888efd0c5c7/,covid-19
444,https://medportal.ru/mednovosti/kazhdyy-pyatyy-chelovek-verit-feykovym-novostyah-o-covid/,covid-19
445,https://medportal.ru/mednovosti/sverhurochnaya-rabota-ubivaet-sotni-tysyach-chelovek-ezhegodno-i/,covid-19
446,https://medportal.ru/mednovosti/pandemiya-vyzvala-vsplesk-zheludochno/,covid-19
447,https://medportal.ru/mednovosti/mery-po-borbe-s-koronavirusom-mogut-v-pomoch-snizit-zabole/,covid-19
448,https://medportal.ru/mednovosti/u-bolshinstva-detey-s-covid/,covid-19
449,https://medportal.ru/mednovosti/impotentsiya-mozhet-okazatsya-posledstviem-covid-19/,covid-19
450,https://medportal.ru/mednovosti/nevrologicheskie-oslozhneniya-covid/,covid-19
451,https://medportal.ru/mednovosti/chislo-sluchaev-zarazheniya-covid/,covid-19
452,https://medportal.ru/mednovosti/veroyatnost-zarazheniya-novorozhdennogo-ot-zhenschiny-s-covid/,covid-19
453,https://medportal.ru/mednovosti/bronhialnaya-astma-v-period-pandemii-covid-19/,covid-19
454,https://medportal.ru/mednovosti/okolo-treti-patsientov-posle-legkogo-techeniya-covid-f6a36987-4ec0-467e-8cb8-0dc3e632a4dc/,covid-19
